twj119,40,0,学美国大片的套路，抗爱国的大旗，没有自己的特色。
白桦林与橡树,50,1,所以007穿个西装皮鞋撂倒一群你们说帅，阿汤哥扒飞机你们说刺激，几个光头大街上飙车你们说燃爆了，一个穿紧身衣扔盾牌玩儿都能成流行文化，哇，美帝拍的动作片都好真实呢。如今在大旗下有人拍出了完成度非常高的工业化国产电影，那些怒刷一星的都是什么居心？
小宏,30,1,还能看得下去。
葱花,50,27,燃爆了！
八九点的小太阳,30,0,自从和讴歌互相带着看电影后 我的观影口味走向越来越扑朔迷离 【摊手】被张翰圈粉哈哈哈哈哈哈哈哈哈哈哈哈所以耍大牌的是凡哥吗？凡哥你还小所以我们都让着你哈哈哈哈哈哈哈哈哈 无论如何手接炮弹的臂力应该是可以拯救世界的~
生成一,10,5,据说打了一颗星就会有人来骂我
、Yogurt,40,8,本想吐槽一下有些地方剧情无力打个三星，但是又一想，既然基努·里维斯可以一人全程无敌开挂耍帅，那吴京又何尝不可呢？
小八路,50,0,能拍成这样，真的不错了已经
市玩1银,50,23,想给4颗星的，看到那么低果断5颗
安小洁,10,4,这个电影刚好猜到我最讨厌的两个点，一是煽情，非常刻意的煽情，每场文戏都很煽情。二是强制性爱国主义。你可以有你的个人英雄梦，但是别跪舔国家。中国很强大，但不需要你这样的洗脑。
簏眯矽汼,50,1,主旋律电影与商业片的一个极好的结合，动作场面出色，演员演技在线，关键是再一次很好地展现如何去做一部叫好叫座的主旋律电影。另外，女主角很好看
露ｐｐ～外星人,10,0,这跟古惑仔系列有区别吗？还没古惑仔好看。
浮影人生,40,4,还不错，虽然有些瑕疵，整体还可以
重庆智涂彩印社,40,1,燃了！
恶毒的女配,40,10,"觉得豆瓣出现了好多标榜自己特立独行的人,炫耀自己有多有思想，有主见，看破这个国家的各方各面，从不往好的地方想，然后觉得大众主流通通都是傻逼。"
南山门,40,10,制作精良。虽然剧情有些夸张，但是动作片嘛！
辛圆缺,50,7,“你特么说的那是以前！” 666
不服报警,40,3,余男到底死没死啊
Ms.Summer,30,10,电影全程就是突突突突突突，突突的我心脏病快犯了。个人感觉就是一部在建军爱国背景下的敢死队系列。达康书记是亮点，其余的真的很一般
离心力,30,5,比第一部确实要好，只是吴京挂还是开得太狠。
傻笑的怪兽,10,13,看一半看不下去了，故事情节太假，没一点逻辑呀，怕的是奇幻电影.......
全唐人狂朝,40,5,虽槽点挺多…比如特效比如为啥无地面引导无卫星图像的导弹为啥那么准比如其他步兵都吃屎去了么？不过这些都不谈，这种动作片其实只有一个判断标准就是问你看没看爽~不过按理说这种套路爽片应该3星的…但＋1鼓励~话说这种片中的人物一旦脱离体制立刻就爆发出体制内数百倍的战斗力这是在暗示什么么？
荨麻海,40,6,充满民族主义的片子，但是在中国崛起的历史阶段其实这是需要的，也是符合大众观影期待的，对于美国大片我们看的是视觉特效，那么这个学习的也算是有模有样
江不饿,10,2,政治无比正确，剧情毫无逻辑，全场热血沸腾，个人英雄崇拜加集体主义，战争年代五分，和平年代1分。国外水深火热，国内幸福生活。评分高，票房高的谜题全部解开。国内的特效终于进步了给一分。
你说是相见恨早,40,7,张翰算是本色出演了吧，原本人就挺傻逼的在里面也演一个挺傻逼的角色。
魔鬼の翅膀,40,16,能在国产战争片中看到现代战争，看到导弹坦克，值了。除了过于主旋律以及部分违反军事常识和主角开挂，其他都还不错。
若望,10,5,测试。
CC.,30,1,我咋觉得很可笑。。。
书剑,50,1,如果不苛责本片的话，我看到的是逼近工业化水平的一部电影。
Vic,40,8,私心四分啦，中国的个人英雄主义片，挺好看的爆米花英雄片，像美队一样不能细想但比美队好看
ikoshirly,30,0,相比之下更喜欢第一部，不过这部还可以的。
joysun,40,12,HARD 模式下，一路燃到底。比第一部好，更甩开敢死队啥的几条街，吴京转粉。
答案,30,1,还不错，近身打斗挺真实的，舰艇 导弹 坦克 各种枪械综合运用比较少见。但并没觉得太燃，也许是同类型的看多了，剧情也并无亮点，中规中矩的商业动作片，国外早拍烂了。主旋律不是加分项（当然也不能是减分项）。跪久了站不起来的人，和刚站起来就自我膨胀的人，都挺多。
晶辰莹星,30,0,男生就喜欢看这种片吧。导演太显摆自己。。。好多地方太夸张，不符合逻辑。
光蜥蜴,10,2,太烂了吧。打哈欠打到泪流满面。
洋葱,40,3,海里打斗那段惊艳到我，整部戏下来文戏很少，就一直不断在打打打。达康书记好样的，以为要送便当去了。就是过于煽情，还是祖国情
小觞君,50,10,本片以好莱坞般的大场面和惊心动魄的情节展现了新时代我国军人的男儿本色，也表达了伟大强盛的祖国保卫我国公民人身财产安全的坚定信心，以及中国对于维护世界和平的坚定信念！我爱祖国，我爱张翰！！！
小觞君,50,10,本片以好莱坞般的大场面和惊心动魄的情节展现了新时代我国军人的男儿本色，也表达了伟大强盛的祖国保卫我国公民人身财产安全的坚定信心，以及中国对于维护世界和平的坚定信念！我爱祖国，我爱张翰！！！
梦魇马戏团,30,0,又一部湄公河。没有湄公河啰嗦会好些？非洲新援助主义万岁咯。
送你一个大西瓜,20,12,弱智大电影，只能说一句，来都来了，不看不是中国人
子堆,50,6,好！好！好！在清理九头蛇余孽这件事情上，全世界的无产者又一次联合起来了。
叶落深秋,40,20,拳拳到肉 棒极了！！就是开头有点神化，中间无数次被强大祖国煽情 尤其结尾那个护照和挥舞的国旗，强烈煽情啊！另外彩蛋啥意思，龙小云没死吗？？设置个冰天雪地拉雪橇狗的剧情感觉好违和 为啥没和医生发生点啥
海蓝蜀黍,50,1,不够完美，或者说剧情上勉强及格，但还好不以剧情为卖点，同时定位也不是传统战争片而更是个人英雄主义的动作片。动作片开挂与主旋律并不矛盾，这一点结合的很好，所谓的硬伤其实都不硬，只是剧情自身欠缺打磨是无法回避的。电影四星，为电影屏幕上第一次看到从我们国家驱逐舰上发射导弹加一星。
言炎,40,12,打戏屌屌的 当结尾 亮起 中华人民共和国护照 旁边的那一段话时 影院观众 全部 自发👏掌声
Feem,40,2,电影结尾这瞎鸡吧彩蛋...说电影：吴京应该是比较能把握直男的荷尔蒙吧，我爸爸那一辈会很喜欢的片子。话说张翰同学自黑体质还不错的。没演技，咱自黑呗。最后拳拳到肉的动作戏最近不大多了，片子唯独差一点的是的质感不够。偶尔一部爱国片还是多多支持吧。大家也别一竿子打死了，爸爸那一辈没片看了
克小强,20,2,当我旁边一对可爱的拉子朋友抱在一起痛哭的时候，我尴尬的缩低了头。
妮妮娅,40,3,打得老厉害了，飙坦克也老厉害了，撤侨老老厉害了，就是最终都没明白反派的动机是个啥
小we,50,13,整部戏非常燃！全程几乎没什么尿点，一直都为主人公紧张着。张翰实力搞笑，为吴京的敬业做电影点赞。片尾的护照浓浓的爱国情，为祖国骄傲！无论身在何方，身后都有一个非常强大的祖国！
薇魔希龙,10,2,呵呵
小机器人,40,16,各种打斗场面 贴身肉搏什么的能看出来吴京满满的诚意，美中不足的是主角光环太厉害，子弹怎么打都打不着。
寂寞的眼,50,6,建军90周年前夕上映的确提气！！！主旋律！五星没毛病！
夜间飞行,40,12,好棒！出乎意料的好看，故事情节不错，场面很精彩，看得很燃。冷峰这样的中国军人太牛13。本来我还觉得之前宣传的“那句犯我中华者，虽远必诛”有点矫情，可看了之后只觉得有个强大的祖国作后盾是非常幸运和自豪的。战争无情残酷，和平太可贵。
大士かっこいい,30,0,一部合格的爽片。
冥王星来客1993,50,4,分数也太低了吧，我勒个去。
Jason,40,10,故事结合近年国家行动，比较主旋律。整体效果可以，但透露出的中国特权个人感觉比较奇怪。
寒灯叶子,20,16,可以说很圣母，很扯B，我如果是黑兄弟，自尊会让我远离！电影想表达的优越感露骨到让我“不管你信不信，反正我是信了”
银桑,10,29,是喜剧吧？
寒灯叶子,20,16,可以说很圣母，很扯B，我如果是黑兄弟，自尊会让我远离！电影想表达的优越感露骨到让我“不管你信不信，反正我是信了”
银桑,10,29,是喜剧吧？
快乐卟卟,30,4,电影主打动作，打斗的确很燃，拳拳到肉，为吴导的敬业和大格局点赞。但没有扎实的剧情做基础，所以主旋律表现太过。
临冬城的狮子,30,3,Flag立的到处都是，减掉一颗星。
老子是文盲,50,9,哭了好多次，超级热血感人的片！张翰承包了这部电影的全部笑点，他真是太适合这种秒被打脸的温室少爷了。
Leo,30,1,不讨嫌是它最大的优点，故事线还可以更明确一些。
花吃了卡百利,30,0,燃！就是枪战太多了…噼里啪啦的
墨雪飘·痕,30,0,55/100。动作戏塞得够满但编排/调度不够出彩，吴京的文戏没啥可说的……当然所有人的文戏基本都没啥可说的。说白了就是部简单粗暴的爽片而已，一定想宣传那啥也没问题，但非要有人拿那啥形态绑架观众就很没意思了。
糸色望君,30,1,现在打分不敢打高也不敢打低，生怕一个不小心就政治不正确了。但觉得作为动作片来说还是不错的啊
钝刀,40,9,光正伟的片能拍成这样很不容易，票房也破了20：00档的记录，还是应该鼓励支持的态度多点，吴京，加油。
何囧老湿,10,3,国产 中国 垃圾 烂片
宋小町,10,5,还差点睡着。
breeze,50,12,在小鲜肉当道的今天，谢谢吴京给我们带来一部国产硬派军事动作电影！
七万,40,9,我觉得挺好看的 看电影如果为了挑毛病让自己不爽的话 哪你当初为啥买票呢？ 你四不四撒？
胡二,30,10,真·目瞪狗呆！
筱关关❤,40,5,京刚狼组合表现的战友兄弟情、全程无尿点的打斗、枪战场面确实精彩纷呈。女主瑞秋长得很像郭羡妮啊有木有～虽然对冷峰的医疗救助那一针经不起医学的推敲，还是对如何救治深表担忧了一下，不过男主那一句：“不怕，我有医保！”真是有些令人哭笑不得～看彩蛋还有第III部，希望保持这一部的水准。
毒瘤,30,0,比1好但吴京实在没主角气质
Dr.Zing,50,7,某国可以拍主旋律，就不允许中国拍了？！皿煮国家真皿煮，双标搞得好嗨皮！ 拍的超级棒，老子就是生在了一个和平的国家才能天天无忧无虑的玩儿手机，半夜饿了还可以出门悠闲地撸串儿！
且听风吟,20,5,硬伤太多太多，意淫强国典型~
波罗僧,40,2,剧情是真的有点扯。打的很得劲！还有点末日色彩。确实恶劣的环境能让人活的坦然痛快些。多一星鼓励。白羊座导演白羊座风格，挺好的。白羊座就是塔罗牌里的愚人、紫微里的七杀。有赤子之心，易怒好战，也更像佛教的阿修罗。
墨先生,40,2,不知道为什么短评那么多一★？请摸着良心说话。编剧是有硬伤，但是打戏够燃！特效也不错，和去年的《湄公河行动》题材类似。然而最近国家发生的各类事件（十九大前期动态、北电阿廖沙、VPN、杭州纵火案、巴基斯坦两名中国教师被杀等），削弱了片尾护照配字的说服力。With Mr. Bug @大钟寺新华国际 7/30
明眸,40,19,感觉挺不错的 打戏很燃 看得人热血沸腾 尤其那句 犯我中华者 虽远必诛
猫小狗,40,4,战争场面很激烈，打斗很精彩，值得看一遍，但是也没必要吹的太过了
U,40,3,剧本的硬伤不说了，台词也挺中二的，但是作为动作片的动作设计和场面可以打八分，开始的水下连打和坦克追逐战又精彩还兼具笑点。张翰承包了所有的笑点，本色演出熊作富二代，最后竟然存活下来了好吃惊，对方死了辣么多人，我方三个好歹交代一个啊！导演把余男拍的真美啊！
南方有刺客,20,5,吴京的玛丽苏，非常尴尬。
忍气吞声,30,0,看的肾疼
kimiko,comment-time,8,7.5分还是有点高 毕竟绣春刀才7.6..
汀上白沙,50,5,1、卢靖姗饰演的瑞秋太美了，这姑娘不火简直没天理；2、个人复仇和家国灾难交织地很好；3、笑点不错，“海军陆战队接你来了”能笑一年；4、没有过分渲染爱国，但有几个场景尤其是最后手举五星红旗穿过交战区很燃。5、吴京要迎来他的动作时代了。10.0/10.0
2013艾新工作室,40,2,个人英雄主义。10点场也是爆满！
天马行空·错话连篇,40,2,看起来我们已经能拍好巷战场面了——大场面还有提升空间，动作场面大概就这样吧，只是这剧情和节奏还需要锤炼锤炼
小棉袄,50,15,今天去电影院亲测，这片很牛逼啊，对吴京刮目相看啊，节奏，特效，打斗都很精彩，值得看
呸呸呸,40,1,还不错，标准美式个人动作片的中国版，剧情简单易懂、主旋律内核、龙傲天式男主、性感花瓶女主、搞笑的配角，很能理解为啥票房高，全是我国人民最爱的元素
Jasmine,50,5,有些地方音乐有点多余。稍微有点长，幸好最后国旗通关，要是再打起来真要头疼了。但故事的流畅性，逻辑上的合理性，总体的节奏把控，文戏武戏笑点燃点的搭配，的确完爆国内的商业片。
小小的Angela,30,0,bug其实挺多的…拿弹簧床垫挡炮弹？还是抗日神剧的套路，群体扫射主角就是没中弹，大哥你这个就有点假了啊！？
夜愿,20,1,很一般。还没有林超贤好看了。跟陈女木胜也差着不少
流域,40,8,打三星，加一星给爱国情怀
pansin,50,9,恭喜吴京进入十亿导演俱乐部，预测立此存照！看到暑期档一堆乱七八糟的电影，太需要燃血荷尔蒙刺激了，笑中带泪，致敬！
筛瑟,30,2,没有第一部好看呀。个人英雄主义太太太太明显了。好歹第一部是团体作战呐会觉得我擦中国军队真牛掰啊真帅啊。这一部有什么啊不要告诉我就是后面那几分钟你可不要骗我啊我读书少。英雄电影的主角跟这一毛一样怎么打都不受伤一直打一直打一直打打打打打不死。但毕竟还是喜欢吴京所以票价也不算亏。
双月鲲鹏,40,0,难得一见的华语类型电影，在动作片的基调上融入了主旋律，而主旋律还不算太明显，这一点值得称道。比起第一部，这一次终于有故事有人物也有精致的动作设计，可惜主角队过于无敌，所幸到了片尾还是营造出点危机感。
MADAO,30,1,不能因为反感主旋律就刻意打低分吧，主旋律也有高低之分，想想以后军训的孩子也许可以坐小板凳刷战狼，也算是一种进步吧，至少动作场面调度可圈可点，暴力镜头不含糊（不得不说真该分个级，血包丢地太豪放了），对动作片迷来说，等吴京也老了这种让人看了有痛感的动作戏也许真的很难看到了
MADAO,30,1,不能因为反感主旋律就刻意打低分吧，主旋律也有高低之分，想想以后军训的孩子也许可以坐小板凳刷战狼，也算是一种进步吧，至少动作场面调度可圈可点，暴力镜头不含糊（不得不说真该分个级，血包丢地太豪放了），对动作片迷来说，等吴京也老了这种让人看了有痛感的动作戏也许真的很难看到了
dengel,40,1,场面堪称国产枪战动作片新标杆，文戏也可圈可点不出戏，最后一个镜头减一星。
了无歌,50,10,情是绕指之柔，剑乃破空之虹，以情执剑，便是战狼，便是中国人民解放军。
毒蘑菇,50,4,本来想给四分 但是看 崇洋媚外的喷子太多 决定五分
눈_눈,30,1,三星半。一边吐槽一边觉得帅，抛开故事不看，场面和打戏真的很不错。大部队基本就在后方热泪盈眶了一下，提供了一下炸弹支援，如此个人英雄主义居然能过审，也不能说是不感动的。
Charles,30,0,聪明的选题，精准打中了中国目前的high点，肯定好票房。
尤克里里青年,10,11,这部电影对内，是很好的价值观输出。可惜水军太多
宝来,50,4,国产超级英雄难得拍出了好莱坞的水准，点赞👍
半杯老雪喝不倒,40,11,吴京挣点钱真不容易
Vincent盒饭君,40,3,整体来说是部精彩的电影，但有点过誉了。主角光环这个问题真的是个问题，意志力大过体力，怎么都不会中枪不会死，一个人单挑几十上百个特种兵，个人英雄主义加最后一分钟营救。张瀚这熊孩子，装逼装的那么大，居然在实战里也没有死。【战狼1看里30分钟看不下去打了2颗星，后删了，怕被NC骂成筛子。】
骑呢星人,40,9,"2017/07/27 3+1星，中国版第一滴血+鼠胆龙威，动作戏总体看起来挺爽，二战力+一业余的无装备队无死亡地灭了一支有视野有装备有战略还是突袭欧洲最贵雇佣兵+""红领巾""叛军。山洞中抱对戏与火拼中的明日恩典这两段mv真是莫名其妙，张翰与达康书记气质略为格格不入，若吴京把剧本用点心磨得简洁流畅更佳。"
arimeyoki,40,3,其实作为一部爆米花电影，算很成功了，全程无尿点，穿插一点幽默搞笑，打斗场面很精彩，爱国主义有些泛滥看起来略尴尬
随便起个名字,50,9,中二也好 个人英雄主义也罢 这部片子简直成了美分和五毛打嘴仗的战场 反正我觉得挺好看的 豆瓣评论真是越来越失衡了
大酸酸,40,6,中国需要这样的电影。热血沸腾！看到他国战争，才知道我国的和平有多好~
FainT,40,2,认真学习好莱坞之作
旸夜,50,0,2017.8.2
三古月,30,1,一般吧，感觉剧情没啥看头，很多地方也很尴尬，太个人秀了
蜡树orsay,40,6,可以拍成疯狂的麦克斯这样的系列片了（这句评价本身就很高了）。……本来给三星，某人瞟了一眼，表示不满，从民族情怀的角度，多给一颗。 今年的建军节过得很有意义呢✌️。其实我给三星，是因为，战狼中队的特点是，谦虚。
法拉利 F50,10,1,不解释
念笙,50,10,少年强则中国强，中国强则少年更强。我们之所以能安逸的坐在电影院，嚼着爆米花，对电影评头论足，正是背后有个足以护我免受战争之苦的强大国家。
Orangedietc,30,2,豆瓣已赤化
君子兰,40,3,这部电影和之前的太阳泪很像 但是感觉没有表现出军人之间的作战协调能力 以及人性的解读 更多注重动作场面 感觉吴京的战狼3能在提升一个高度
罗西基,30,5,三星：zz正确，整部戏逻辑上有很多bug，但是看起来挺燃。没想到“达康书记”原来文武双全，厉害了……
slipknot,40,7,中国也出了一部拥有自己特色的个人英雄主义电影，一部硬汉电影，和好莱坞的孤胆英雄差不多，还有影片里有一幕国人很期待的一幕，我就不剧透了，想看的就自己去看吧！
呸呀,20,2,许多学习好莱坞的模式和套路，中国难得一见的海外作战，但吴京演技极差，片子缺少合理的剧情支撑，充斥着民粹主义和爱国主义的滥觞，最后一幕极为恶心，毁了前面许多尚可的细节
狗大学霸,30,1,阿飞！你和龙小云做了什么！
强大的二,50,8,给国产电影争气，皆大欢喜。虽然硬伤不少，但打5分没毛病！
钧钧君,10,2,真的受不了了，吴京是蟑螂么？ 打不死？ 太过了，浪费时间！
顺其自燃,40,1,片尾举国旗，这个逼必须给满分。张翰忽然就变牛逼了那块缺少过度啊，第一次杀完人屁事没有简直不合常理。就喜欢吴京那一脸贱吧兮兮就把老外给收拾了的样子，期待下一部，甚至期待可以拍成和007之类的大片比肩的系列电影~
衣懿珊,50,1,比第一部好太多，标准商业片，下部投资该好拉了。
小鱼蘑菇汤,10,7,可怕
小九看电影,comment-time,1,真的很难想象，没有人跟我一样听到这种名字就知道是不会去看的类型吗，感觉全民一夜间都喜欢军事战争类题材了，感觉全民都是为了支持而去支持了，为了一部电影感觉我们就像是打了鸡血的民族。
阿混,30,2,这类电影就跟日本小电影似的没逻辑，他们怎么突然就啪啪啪干上了呢？
lo,30,0,打打打，突突突，轰轰轰，红红红！
minhe,30,0,厉害了中国队长……能打能喝还能徒手用铁栏挡炮弹……
""" 小柒童学",50,13,超燃！又激发了我爱国之情！票房这么高是有理由的！妈呀，看的鸡皮疙瘩都冒出来了，那句“开火”我特么听着真解气！（再次感叹原来我国海军这么强大啊卧槽！）
爱吃糖的猫,30,14,很燃很燃很紧张的节奏 有许多大胆的尝试 虽然略有不足 但不可否认吴京打戏精彩
Buuu,50,4,整個製作算得上誠意滿滿 好看得薯條都忘了吃 硬傷有 個人英雄主義跟愛國主義的強行結合讓人有點犯尷尬 但是瑕不掩瑜 不是很懂下面一溜兒的一兩星觀眾們是什麼評分標準【攤手
Affeeeeee,10,12,也许这就是虽远必猪吧
風馬旗,50,12,在调动家国情怀和军备使用上近乎完美，PLAN052D的垂发点火把我看高潮了，塘主担任了搞笑担当，可以看出是明确安排出演这种中二角色，将计就计本色出演非常棒，在渲染主旋律和爱国情绪上也很到位，满场的华人影迷，在我心目中已经超越了大多灯塔国主旋律电影。是啊 我们已经是世界列强了。
自掘坟墓,40,3,看完觉得挺燃的，撤侨真的很能触动我，看的很爽
村长,50,1,看完以后，抑制不住的燃烧
拈花微笑,30,0,2017年已看244。
小白牙,50,9,"现在豆瓣有堆人都什么玩意?帮某些人普及一下,水下镜头别质疑了,吴京能自由潜水,这个镜头吴京没有换气.铁丝挡RPG,这个有证实是可以实现的.坦克漂移,这个是剧组的创新,没有用特效.狮子是真狮子,有的人说狮子部分特效太假.您老眼睛真亮.吴京为什么不死?美国队长,超人,敢死队死了谁?"
pinkcat。,40,6,前天看了电影，昨天看了阅兵，我被洗脑啦我爱祖国
压马路龙,20,1,吴京牌春梦哐哐哐！！
特立独行的胖猫,50,0,基本上算是一个征兵宣传片了
哲哲斯基。,30,0,很燃的电影。但剧情的确有缺陷。
Rhett Butle,40,3,剧情设置不太合理，但算流畅，这样的主旋律商业片应该鼓励，我们自己也能找到一条《洛杉矶之战》的路，全片看完到护照的话的确能激起一些自豪感和爱国感，类似美国护照强大的美利坚保护国民一样
不加糖少放盐,40,5,燃
豆瓣酱,50,0,朋友圈最近都在推荐这部电影，昨天看了确实燃爆，遇到了达康书记和赵东来局长
缘来似醉,40,10,很成功的商业续集！
重案组都sir,30,0,想问问物理定律们：还有吴京这样的操作?但吴京作为一个商业导演显然是合格的 虽然不出色 但很明显打戏上有自己的想法。但他的文戏....也太浮夸了
西红柿炒蛋,50,1,我愿我有这样的国家 我愿我的国家更强大
草莓圣代,30,4,打戏一人不错，但是达康书记虽然演技不错，但是不太适合，张翰简直就是这部电影的bug
1w.,30,0,7/30 7
SyrupZ,30,8,3d效果并没有完全凸显啊……貌似只有开头的子弹还是啥的吓到了观众？？？
HJScs,30,0,个人英雄主义电影，虽然看的很 high，但是剧情简单粗暴而且太过于夸张，迎合某上层审美太严重
竑懞,50,11,就凭着某部影片强制排片，还不让评论，我就得给战狼一个五星。
搜珍玉镜,50,2,听党指挥能打胜仗
搜珍玉镜,50,2,听党指挥能打胜仗
好大的棉花糖,20,0,美国队长还要拿盾牌挡挡子弹，中国队长可是自带光线墙壁赤手空拳打天下，就问你怕不怕
Jenkins,40,3,还会有3。主旋律，主角光环不得了~~上级的命令是什么都没问😂
Vincent,50,31,特么的美国人把车开天上飞你说燃，中国人开坦克漂个移你说假；美式主旋律你说英雄，中国主旋律你说意淫！吴京在电影里说了:“那特么是以前！”PS:客观来讲，剧本和人设有些问题，特别是张翰那个角色。
Echo.dodo,40,8,看着燃就行了呀~
c,10,6,你努力了，钱挣了，应得的，那我他妈干嘛伺候你。不喜欢就是不喜欢。 拍了些狗屎。
夏至,40,9,我们身后有那么一个强大的国家，他有各种不好，但不管怎样，他还是我们的国家。
半碗儿糖,30,0,简直过誉。反派好看。
文帙三,40,0,令人振奋人心的电影，高票房让吴京成为动作巨星。
杯子是玻璃的,30,4,尴尬还是尴尬的，狗血也是狗血的，但是燃也是燃的，激起了内心的一些爱国情节，也算是很有本事的没错！
赵走走zFy,40,1,其实感觉不如第一部，主要是这部有点太个人英雄主义了，已经越来越偏离战狼这个群里了。但战狼精神还在，虽然剧情有一些感觉不太合理的地方。这个时候的家国情怀表现得还是很热血的。如果放在十年前，我可能会认为这是谄媚国家的电影，但现在我很承认祖国的强大，一定是电影中表现的样子。余男没了可惜
且听风吟,40,1,剧情依然有bug，瑕不掩瑜。颇有诚意的片子，从头打到尾，干货比较多，打斗戏比较硬。第二部也没有第一部那样的直男癌硬伤，好看，四星半
鲸鲸🐳,40,5,看了许多个人英雄主义的片子，这种能把个人和国家以及大义很好结合的，还是很少的，欣赏，
噗呲噗呲好多鱼,40,3,3.5吧。刷完阅兵进的影院，吴京在主旋律大旗之下确实玩得挺溜，虽然讲故事的水平不咋地，不过燃点把握得不要太准，有钱之后场面也做大了，军舰导弹，坦克漂移。撇开逻辑bug和套路剧情，个人英雄主义+爱国主义双料包，外加档期加持，满血不需要隔夜。
小老百姓,50,7,这不是一个和平的时代，是我们生在了一个和平的国家。少有电影结束掌声响起的时候，吴京确实厉害。不得不说，这是张翰装逼装得最在点儿上的一次。
云之心,50,13,有一的水平就不会烂
牧羊少年奇幻旅,30,0,主旋律电影   剧情真的一般
Magma dragon,50,5,每场战斗戏都有精心设计的亮点，爽爆
兔美酱,40,2,有的情节有点尬，但对比一些美国主旋律，觉得还好。
板蓝根,50,1,很好看啊，剧情有点bug，主角光环比较强烈，但是打斗场面很精彩，拳拳到肉，虽然片子很长但是全程无尿点
铁板冻豆腐,40,0,场景特效打斗明显用心了，单从这一点就看得出是吴京的诚意之作，虽然在台词和剧情方面依旧是国产电影的软肋
PUMAN。,30,1,好浮夸啊，不过剪辑好评。那个军旗特写有点功利了，特效还不错，三星吧。
通吃岛岛主,40,9,电影三颗星，加一星拉高分数～
徒手煎蛋,40,9,三星半吧 确实金手指+主角光环 但是打斗场面还是很好看 武器真实 血浆喷射 确实刺激 能感觉到他是想好好拍电影的 虽然有点个人英雄主义 但不是骗钱的 支持这种做电影的态度！
moli,20,29,动作戏好看，但剧情有点不合理。
晴雨晴天,40,5,节奏感 情节 比一部好看 然然然
托托,50,5,我就是觉得好
aquar11,50,4,护照出现的那一刻，激动的哭了！76
意大利少年,40,6,确实不错
alice,40,1,慕名看了战狼，把主旋律电影拍得挺好看的。看得出来导演剧组们的用心，虽然挺多bug个人英雄主义太多等等，瑕不掩瑜，还是挺欣慰的。
朝暮逢岁晚,40,1,不错
尹天仇,40,8,湛江悦都会大地影城。选择在八一前后播放，又有必要的水准，群众和TG两边都讨好啊。还有，这部又TM有彩蛋？！我又没看到
喃就是喃,50,3,没有喘息的90分钟，像经历了一场绝处逢生。死亡，生命，绝望，希望，救赎，轻贱，成长（强大后盾，家，归宿是多么重要）混混沌沌一天，对世界上的很多人却是再也遥不可及的生活；拼搏却牺牲的军人，医生，和无数正义的人们，却没有别谁记住。人世间是真的苦。死亡在新闻里只是数字和唏嘘。愿世界和平。
书影ing...,50,4,吴京的硬派武打确实好看，编剧整体上也比第一部要强很多， 很好的爱国主义教育题材。于谦大爷和达康书记很好。
韦光鹏,30,1,动作很精彩，主旋律满满的让人感动，却无法让剧情人物经得起推敲。如果说第一部反面人物行为动机还算说得过去，那么这部反面人物动机根本无法推敲。动作场面类似于敢死队风格，连剧情套路也一样，主角开挂单挑加强连加坦克排，活脱脱中国版敢死队。
屁车车,40,11,新旧护照翻烂了，然而并没有那句话，护照上写的是“中华人民共和国外交部请各国军政机关对持照人予以通行的便利和必要的协助。”
北极大猴子,30,0,非常主旋律，中国人的超级英雄片。有些好莱坞套路，吴京这种靠自己一个人卖力气混搭上些谐星、国外友人的思路让我想到成龙。打得比较好看，张瀚这个小二逼诠释得很到位。
Oyster,30,1,吴京不但死不了伤不了染了病毒也能一晚康复，节奏紧凑到看打戏看爆破觉得很累…编剧能力可否再加强一点…
鱼潜,30,3,适合在中国以外的地方看
买花,30,1,主角光环、国家主义、民粹主义，吴京和他的电影一样又呆又硬。
卫斯理,30,0,任何时候，我都很反感消费爱国主义。这部片抛开武松那部分的画面，就是一个孤胆英雄拯救中非人民的完美剧情，何必画蛇添足的在影片末尾加个护照？中国队长要想深入人心还旷日持久。开场的水下长镜头很棒，点赞！
鱼闲卿,40,2,导弹！燃！剧本是典型的美式商业超英剧本，有高潮有转折，有低谷有必须让英雄自己站起来的反扑，节奏掐得很工业化，恰恰又是百试不爽的戳G点的产品。但仅仅是这样中国电影的剧本仍还在不断学习中，现在已经有长足进步了。
獨要,40,3,吴京.卢靖姗.狼牙后二次合作.重回沦陷区的梗太生硬.整片最精彩的莫过于开头五分钟..
Devo_馥柔,10,6,我小时候睡觉之前也经常幻想个人英雄主义拯救世界一类的事情，长大后才知道。这叫中二病，是一种病。
瘦马颊,40,1,nice
Paper Planes,10,13,这是给《建军大业》打的分
babyamanda,40,9,还行吧。豆瓣热评嘲得有点过了。 就是特别不喜欢看战争片，感觉比恐怖片还恐怖。
Benedictday,40,2,吴京和吴刚可太帅了2333。塘主这个角色仿佛量身定做，想暗搓搓地给他点个赞。至于有人所谓的“强行主旋律”，我觉得在我可接受范围内。//热评可怕
就叫我铿爷吧,40,1,八一前夕，燃到爆！
告木,30,0,影片一开始就是一个华丽的长镜头，一场一镜到底的动作戏，宣告着在技术层面的全面升级。无论是动作场面还是节奏剪辑都有了突飞猛进的进步，达到了作为工业产品应有的水准。吴京的拳头硬，可影片的硬伤也一样硬，几处剧情关键点的转折，生硬程度让人出戏，硬往主旋律上靠也令观感有一定的影响。
红豆薏仁水,30,5,emmmmm 塘主真的很赶客
